user_id,currency,balance_in_file,balance_in_system,active,account_zeroed
536951,GBP,118,118,0,yes
784331,GBP,118,118,0,yes
856621,GBP,117,117,0,yes
342601,GBP,113,113,0,yes
704591,GBP,113,113,0,yes
772791,GBP,112,112,0,yes
869371,GBP,110,110,0,yes
860911,GBP,108,108,0,yes
878761,GBP,107,107,0,yes
854601,GBP,104,104,0,yes
881331,GBP,104,104,0,yes
865391,GBP,103,103,0,yes
677361,GBP,102,102,0,yes
673251,GBP,100,100,0,yes
727531,GBP,98,98,0,yes
800931,GBP,98,98,0,yes
878821,GBP,98,98,0,yes
794151,GBP,95,95,0,yes
866101,GBP,94,94,0,yes
623641,GBP,93,93,0,yes
791411,GBP,93,93,0,yes
874021,GBP,92,92,0,yes
366361,GBP,90,90,0,yes
582981,GBP,90,90,0,yes
581191,GBP,88,88,0,yes
671941,GBP,87,87,0,yes
847261,GBP,87,87,0,yes
539571,GBP,86,86,0,yes
854541,GBP,86,86,0,yes
602661,GBP,84,84,0,yes
762881,GBP,83,83,0,yes
585161,GBP,82,82,0,yes
856951,GBP,82,82,0,yes
674391,GBP,81,81,0,yes
748951,GBP,80,80,0,yes
724891,GBP,79,79,0,yes
528801,GBP,78,78,0,yes
789991,GBP,78,78,0,yes
580921,GBP,75,75,0,yes
884041,GBP,75,75,0,yes
886971,GBP,75,75,0,yes
860441,GBP,74,74,0,yes
530601,GBP,73,73,0,yes
778681,GBP,73,73,0,yes
851851,GBP,73,73,0,yes
804851,GBP,72,72,0,yes
854501,GBP,72,72,0,yes
880131,GBP,72,72,0,yes
654521,GBP,71,71,0,yes
798241,GBP,71,71,0,yes
649261,GBP,70,70,0,yes
583781,GBP,69,69,0,yes
870091,GBP,69,69,0,yes
696161,GBP,68,68,0,yes
861031,GBP,68,68,0,yes
879391,GBP,67,67,0,yes
343431,GBP,66,66,0,yes
742161,GBP,66,66,0,yes
864531,GBP,66,66,0,yes
885011,GBP,65,65,0,yes
771791,GBP,64,64,0,yes
865251,GBP,64,64,0,yes
875961,GBP,63,63,0,yes
861411,GBP,62,62,0,yes
874511,GBP,62,62,0,yes
865341,GBP,61,61,0,yes
639951,GBP,60,60,0,yes
887661,GBP,60,60,0,yes
700581,GBP,59,59,0,yes
870141,GBP,59,59,0,yes
800091,GBP,58,58,0,yes
869041,GBP,55,55,0,yes
875121,GBP,55,55,0,yes
568491,GBP,54,54,0,yes
616531,GBP,54,54,0,yes
801851,GBP,53,53,0,yes
847721,GBP,53,53,0,yes
863661,GBP,53,53,0,yes
772751,GBP,52,52,0,yes
800061,GBP,52,52,0,yes
860831,GBP,52,52,0,yes
768891,GBP,51,51,0,yes
880481,GBP,51,51,0,yes
760741,GBP,50,50,0,yes
636221,GBP,49,49,0,yes
687131,GBP,49,49,0,yes
860581,GBP,49,49,0,yes
419851,GBP,48,48,0,yes
553091,GBP,48,48,0,yes
690091,GBP,48,48,0,yes
778891,GBP,48,48,0,yes
860171,GBP,48,48,0,yes
680601,GBP,46,46,0,yes
698161,GBP,46,46,0,yes
738321,GBP,46,46,0,yes
786921,GBP,46,46,0,yes
552171,GBP,45,45,0,yes
655151,GBP,45,45,0,yes
721231,GBP,45,45,0,yes
872491,GBP,45,45,0,yes
620851,GBP,44,44,0,yes
867671,GBP,43,43,0,yes
883641,GBP,43,43,0,yes
557091,GBP,42,42,0,yes
571521,GBP,42,42,0,yes
681351,GBP,42,42,0,yes
800271,GBP,42,42,0,yes
871851,GBP,42,42,0,yes
542361,GBP,41,41,0,yes
775681,GBP,41,41,0,yes
794181,GBP,41,41,0,yes
731051,GBP,40,40,0,yes
858461,GBP,40,40,0,yes
882581,GBP,39,39,0,yes
745921,GBP,37,37,0,yes
862311,GBP,37,37,0,yes
805251,GBP,36,36,0,yes
430511,GBP,35,35,0,yes
519451,GBP,35,35,0,yes
541011,GBP,35,35,0,yes
550711,GBP,35,35,0,yes
785541,GBP,35,35,0,yes
846781,GBP,35,35,0,yes
872821,GBP,34,34,0,yes
710941,GBP,31,31,0,yes
786591,GBP,31,31,0,yes
787511,GBP,31,31,0,yes
858081,GBP,30,30,0,yes
863281,GBP,30,30,0,yes
798581,GBP,29,29,0,yes
851601,GBP,29,29,0,yes
884981,GBP,28,28,0,yes
535071,GBP,27,27,0,yes
632191,GBP,26,26,0,yes
723111,GBP,26,26,0,yes
797421,GBP,26,26,0,yes
426751,GBP,25,25,0,yes
876381,GBP,25,25,0,yes
885151,GBP,25,25,0,yes
576261,GBP,24,24,0,yes
665701,GBP,24,24,0,yes
728571,GBP,23,23,0,yes
586401,GBP,22,22,0,yes
655951,GBP,22,22,0,yes
665411,GBP,22,22,0,yes
797101,GBP,22,22,0,yes
856711,GBP,22,22,0,yes
881931,GBP,22,22,0,yes
667971,GBP,21,21,0,yes
801531,GBP,21,21,0,yes
802241,GBP,21,21,0,yes
857261,GBP,21,21,0,yes
602301,GBP,20,20,0,yes
721851,GBP,20,20,0,yes
744561,GBP,20,20,0,yes
859691,GBP,20,20,0,yes
572471,GBP,19,19,0,yes
630061,GBP,19,19,0,yes
788501,GBP,19,19,0,yes
869031,GBP,19,19,0,yes
869141,GBP,19,19,0,yes
869591,GBP,19,19,0,yes
873541,GBP,19,19,0,yes
886091,GBP,19,19,0,yes
512201,GBP,18,18,0,yes
611761,GBP,18,18,0,yes
652591,GBP,18,18,0,yes
679031,GBP,18,18,0,yes
766561,GBP,18,18,0,yes
769651,GBP,18,18,0,yes
797121,GBP,18,18,0,yes
871711,GBP,18,18,0,yes
875461,GBP,18,18,0,yes
584251,GBP,17,17,0,yes
741571,GBP,17,17,0,yes
763861,GBP,17,17,0,yes
878091,GBP,17,17,0,yes
501011,GBP,16,16,0,yes
570421,GBP,16,16,0,yes
740491,GBP,16,16,0,yes
801161,GBP,16,16,0,yes
590091,GBP,15,15,0,yes
754051,GBP,15,15,0,yes
577121,GBP,14,14,0,yes
582021,GBP,14,14,0,yes
711421,GBP,14,14,0,yes
790811,GBP,14,14,0,yes
684581,GBP,13,13,0,yes
713261,GBP,13,13,0,yes
717771,GBP,13,13,0,yes
723481,GBP,13,13,0,yes
850771,GBP,13,13,0,yes
867301,GBP,13,13,0,yes
726771,GBP,12,12,0,yes
798701,GBP,12,12,0,yes
869621,GBP,12,12,0,yes
767691,GBP,11,11,0,yes
776831,GBP,11,11,0,yes
554051,GBP,10,10,0,yes
768751,GBP,10,10,0,yes
887481,GBP,10,10,0,yes
546231,GBP,9,9,0,yes
589371,GBP,9,9,0,yes
673081,GBP,9,9,0,yes
703151,GBP,9,9,0,yes
746491,GBP,9,9,0,yes
755201,GBP,9,9,0,yes
787651,GBP,9,9,0,yes
853661,GBP,9,9,0,yes
474181,GBP,8,8,0,yes
635621,GBP,8,8,0,yes
682971,GBP,8,8,0,yes
713061,GBP,8,8,0,yes
764581,GBP,8,8,0,yes
786961,GBP,8,8,0,yes
857791,GBP,8,8,0,yes
886311,GBP,8,8,0,yes
725091,GBP,7,7,0,yes
743281,GBP,7,7,0,yes
778601,GBP,7,7,0,yes
801451,GBP,7,7,0,yes
869841,GBP,7,7,0,yes
882681,GBP,7,7,0,yes
887301,GBP,7,7,0,yes
576991,GBP,6,6,0,yes
618251,GBP,6,6,0,yes
782021,GBP,6,6,0,yes
856251,GBP,6,6,0,yes
881841,GBP,6,6,0,yes
888131,GBP,6,6,0,yes
428341,GBP,5,5,0,yes
500131,GBP,5,5,0,yes
593271,GBP,5,5,0,yes
646981,GBP,5,5,0,yes
708781,GBP,5,5,0,yes
736961,GBP,5,5,0,yes
572741,GBP,4,4,0,yes
619621,GBP,4,4,0,yes
714861,GBP,4,4,0,yes
846291,GBP,4,4,0,yes
480731,GBP,3,3,0,yes
684081,GBP,3,0,0,yes
705561,GBP,3,3,0,yes
766591,GBP,3,3,0,yes
777651,GBP,3,3,0,yes
793051,GBP,3,3,0,yes
714071,GBP,2,2,0,yes
744301,GBP,2,2,0,yes
761101,GBP,2,2,0,yes
777771,GBP,2,2,0,yes
795051,GBP,2,2,0,yes
852821,GBP,2,2,0,yes
862051,GBP,2,2,0,yes
292471,GBP,1,1,0,yes
656921,GBP,1,1,0,yes
665251,GBP,1,1,0,yes
796401,GBP,1,1,0,yes
851631,GBP,1,1,0,yes
867371,GBP,1,1,0,yes
874051,GBP,1,1,0,yes
884261,GBP,1,1,0,yes
664822,GBP,150,150,0,yes
854802,GBP,149,149,0,yes
861552,GBP,149,149,0,yes
804052,GBP,148,148,0,yes
853392,GBP,145,145,0,yes
869232,GBP,145,145,0,yes
726882,GBP,143,143,0,yes
663982,GBP,141,141,0,yes
691802,GBP,140,140,0,yes
878772,GBP,140,140,0,yes
438392,GBP,138,138,0,yes
657652,GBP,138,138,0,yes
686442,GBP,135,135,0,yes
796962,GBP,132,132,0,yes
432782,GBP,131,131,0,yes
686432,GBP,129,129,0,yes
752912,GBP,129,129,0,yes
730642,GBP,128,128,0,yes
864712,GBP,127,127,0,yes
869742,GBP,127,127,0,yes
788442,GBP,126,126,0,yes
865292,GBP,126,126,0,yes
619842,GBP,119,119,0,yes
739052,GBP,119,119,0,yes
772642,GBP,119,119,0,yes
878162,GBP,118,118,0,yes
871402,GBP,117,117,0,yes
440802,GBP,116,116,0,yes
603162,GBP,116,116,0,yes
645322,GBP,114,114,0,yes
786032,GBP,112,112,0,yes
678832,GBP,111,111,0,yes
848362,GBP,111,111,0,yes
708142,GBP,110,110,0,yes
862292,GBP,109,109,0,yes
867302,GBP,107,107,0,yes
376312,GBP,106,106,0,yes
634632,GBP,105,105,0,yes
873602,GBP,105,105,0,yes
870202,GBP,103,103,0,yes
659612,GBP,99,99,0,yes
862502,GBP,99,99,0,yes
690402,GBP,98,98,0,yes
581992,GBP,96,96,0,yes
610592,GBP,96,96,0,yes
860302,GBP,95,95,0,yes
496332,GBP,94,94,0,yes
773082,GBP,94,94,0,yes
872612,GBP,94,94,0,yes
597682,GBP,91,91,0,yes
536182,GBP,87,87,0,yes
868922,GBP,87,87,0,yes
322572,GBP,86,86,0,yes
658312,GBP,85,85,0,yes
660962,GBP,84,84,0,yes
705672,GBP,84,84,0,yes
864752,GBP,82,82,0,yes
865032,GBP,82,82,0,yes
847752,GBP,81,81,0,yes
733292,GBP,80,80,0,yes
855632,GBP,79,79,0,yes
877032,GBP,78,78,0,yes
862742,GBP,77,77,0,yes
780022,GBP,76,76,0,yes
865052,GBP,76,76,0,yes
869142,GBP,75,75,0,yes
777052,GBP,73,73,0,yes
289862,GBP,71,71,0,yes
854602,GBP,71,71,0,yes
872562,GBP,71,71,0,yes
793902,GBP,70,70,0,yes
297622,GBP,68,68,0,yes
850512,GBP,68,68,0,yes
551862,GBP,67,67,0,yes
706872,GBP,67,67,0,yes
868182,GBP,67,67,0,yes
323432,GBP,66,66,0,yes
603182,GBP,66,66,0,yes
799812,GBP,66,66,0,yes
874292,GBP,66,66,0,yes
529002,GBP,65,65,0,yes
577592,GBP,65,65,0,yes
661682,GBP,64,64,0,yes
737582,GBP,63,63,0,yes
803422,GBP,63,63,0,yes
803652,GBP,62,62,0,yes
569172,GBP,61,61,0,yes
736182,GBP,61,61,0,yes
860682,GBP,61,61,0,yes
810602,GBP,58,58,0,yes
847592,GBP,56,56,0,yes
863842,GBP,55,55,0,yes
721892,GBP,54,54,0,yes
797802,GBP,54,54,0,yes
856522,GBP,54,54,0,yes
872012,GBP,54,54,0,yes
662732,GBP,53,53,0,yes
748062,GBP,51,51,0,yes
766672,GBP,51,51,0,yes
850972,GBP,51,51,0,yes
868702,GBP,51,51,0,yes
877342,GBP,51,51,0,yes
522242,GBP,50,50,0,yes
810782,GBP,50,50,0,yes
495212,GBP,49,49,0,yes
797692,GBP,49,49,0,yes
850532,GBP,48,48,0,yes
876202,GBP,47,47,0,yes
567912,GBP,46,46,0,yes
611962,GBP,46,46,0,yes
700682,GBP,45,45,0,yes
792772,GBP,45,45,0,yes
848022,GBP,45,45,0,yes
849732,GBP,45,45,0,yes
861322,GBP,45,45,0,yes
873042,GBP,45,45,0,yes
861582,GBP,44,44,0,yes
759432,GBP,43,43,0,yes
878942,GBP,43,43,0,yes
799312,GBP,42,42,0,yes
865622,GBP,41,41,0,yes
587162,GBP,40,40,0,yes
853602,GBP,40,40,0,yes
607502,GBP,39,39,0,yes
803542,GBP,39,39,0,yes
869472,GBP,39,39,0,yes
532082,GBP,38,38,0,yes
797122,GBP,38,38,0,yes
870282,GBP,37,37,0,yes
696182,GBP,35,35,0,yes
791952,GBP,35,35,0,yes
880752,EUR,35,35,0,yes
586132,GBP,34,34,0,yes
654302,GBP,34,34,0,yes
851012,GBP,34,34,0,yes
874152,GBP,34,34,0,yes
779502,GBP,33,33,0,yes
869582,GBP,33,33,0,yes
802372,GBP,32,32,0,yes
859422,GBP,32,32,0,yes
861232,GBP,32,236,0,"cash_balance changed beyond tolerance, no changes done"
863772,GBP,32,32,0,yes
602822,GBP,31,31,0,yes
864242,GBP,31,31,0,yes
883242,GBP,31,31,0,yes
884982,GBP,31,31,0,yes
727782,GBP,30,30,0,yes
747312,GBP,30,30,0,yes
800212,GBP,30,30,0,yes
866592,GBP,30,30,0,yes
587772,GBP,29,29,0,yes
722092,GBP,29,29,0,yes
788912,GBP,29,29,0,yes
790022,GBP,29,29,0,yes
862722,GBP,29,29,0,yes
487362,GBP,27,27,0,yes
855122,GBP,27,27,0,yes
861852,GBP,27,27,0,yes
874792,GBP,27,27,0,yes
485282,GBP,26,26,0,yes
886862,GBP,26,26,0,yes
798802,EUR,25,25,0,yes
860632,GBP,25,25,0,yes
700732,GBP,24,24,0,yes
802062,GBP,24,24,0,yes
888532,GBP,24,24,0,yes
732272,GBP,23,23,0,yes
865282,GBP,23,23,0,yes
680802,GBP,22,22,0,yes
688802,GBP,22,22,0,yes
764822,GBP,22,22,0,yes
870962,GBP,22,22,0,yes
744492,GBP,21,21,0,yes
857302,GBP,21,21,0,yes
799602,GBP,20,20,0,yes
869942,GBP,20,20,0,yes
664952,GBP,19,19,0,yes
874062,GBP,19,19,0,yes
322012,GBP,18,18,0,yes
539092,GBP,18,18,0,yes
785012,GBP,18,18,0,yes
867382,GBP,18,18,0,yes
888462,GBP,18,18,0,yes
543182,GBP,17,17,0,yes
745182,GBP,17,17,0,yes
879222,GBP,17,17,0,yes
556102,GBP,16,16,0,yes
655872,GBP,16,16,0,yes
788192,GBP,15,15,0,yes
860092,GBP,15,15,0,yes
866612,GBP,15,15,0,yes
872522,GBP,15,15,0,yes
870122,GBP,14,14,0,yes
422972,GBP,13,13,0,yes
585422,GBP,13,13,0,yes
663412,GBP,13,13,0,yes
780952,GBP,13,13,0,yes
784772,GBP,13,13,0,yes
801582,GBP,12,12,0,yes
799752,GBP,11,11,0,yes
760042,GBP,10,10,0,yes
313652,GBP,9,9,0,yes
326512,GBP,9,9,0,yes
775202,GBP,9,9,0,yes
785272,GBP,9,9,0,yes
798742,GBP,9,9,0,yes
847702,GBP,9,9,0,yes
851432,GBP,9,9,0,yes
857102,GBP,9,9,0,yes
862462,GBP,9,9,0,yes
863572,GBP,9,9,0,yes
864602,GBP,9,9,0,yes
364292,GBP,8,8,0,yes
600522,GBP,8,8,0,yes
792682,GBP,8,8,0,yes
860112,GBP,8,8,0,yes
863992,GBP,8,8,0,yes
874042,GBP,8,8,0,yes
881362,GBP,8,8,0,yes
489222,GBP,7,7,0,yes
620332,GBP,7,7,0,yes
648912,GBP,7,7,0,yes
671522,GBP,7,7,0,yes
683442,GBP,7,7,0,yes
713362,GBP,7,7,0,yes
716222,GBP,7,7,0,yes
719802,GBP,7,7,0,yes
774672,GBP,7,7,0,yes
793472,GBP,7,7,0,yes
803582,GBP,7,7,0,yes
806352,GBP,7,7,0,yes
869912,GBP,7,7,0,yes
870002,GBP,7,7,0,yes
592282,GBP,6,6,0,yes
650082,GBP,6,6,0,yes
767602,GBP,6,6,0,yes
778992,GBP,6,6,0,yes
850442,GBP,6,6,0,yes
857662,GBP,6,6,0,yes
874862,GBP,6,6,0,yes
297042,GBP,5,5,0,yes
561572,GBP,5,5,0,yes
599442,GBP,5,5,0,yes
752602,GBP,5,5,0,yes
861182,GBP,5,5,0,yes
888552,GBP,5,5,0,yes
556802,GBP,4,4,0,yes
573552,GBP,4,4,0,yes
631122,GBP,4,4,0,yes
722552,GBP,4,4,0,yes
740412,GBP,4,4,0,yes
743492,GBP,4,4,0,yes
760612,GBP,4,4,0,yes
774032,GBP,4,4,0,yes
860082,GBP,4,4,0,yes
639152,GBP,3,3,0,yes
642142,GBP,3,3,0,yes
732292,GBP,3,3,0,yes
387002,GBP,2,2,0,yes
616442,GBP,2,2,0,yes
717912,GBP,2,2,0,yes
776412,GBP,2,2,0,yes
778032,GBP,2,2,0,yes
848252,GBP,2,2,0,yes
865232,GBP,2,2,0,yes
888102,GBP,2,2,0,yes
332112,GBP,1,1,0,yes
686422,GBP,1,1,0,yes
799792,GBP,1,1,0,yes
801692,GBP,1,1,0,yes
850562,GBP,1,1,0,yes
872982,GBP,1,1,0,yes
857153,GBP,149,149,0,yes
749733,GBP,146,146,0,yes
850643,GBP,145,145,0,yes
703683,GBP,142,142,0,yes
859163,GBP,141,141,0,yes
879293,GBP,141,141,0,yes
873093,GBP,140,140,0,yes
774763,GBP,139,139,0,yes
847113,GBP,139,139,0,yes
882973,GBP,139,139,0,yes
638233,GBP,138,138,0,yes
565323,GBP,134,134,0,yes
867863,GBP,134,134,0,yes
472313,GBP,133,133,0,yes
849973,GBP,133,133,0,yes
467993,GBP,132,132,0,yes
548883,GBP,131,131,0,yes
856613,GBP,131,131,0,yes
748183,GBP,129,129,0,yes
571863,GBP,127,127,0,yes
865433,GBP,127,127,0,yes
522693,GBP,125,125,0,yes
544283,GBP,123,123,0,yes
862723,GBP,123,123,0,yes
763193,GBP,119,119,0,yes
871213,GBP,117,117,0,yes
847343,GBP,115,115,0,yes
862543,GBP,112,112,0,yes
864543,GBP,112,112,0,yes
878033,GBP,111,111,0,yes
876373,GBP,107,107,0,yes
878503,GBP,107,107,0,yes
793593,GBP,104,104,0,yes
848393,GBP,104,104,0,yes
792663,GBP,101,101,0,yes
857373,GBP,101,101,0,yes
677853,GBP,100,100,0,yes
781393,GBP,100,100,0,yes
782513,GBP,100,100,0,yes
866083,GBP,100,100,0,yes
869233,GBP,100,100,0,yes
871773,GBP,100,100,0,yes
568033,GBP,99,99,0,yes
868453,GBP,99,99,0,yes
852423,GBP,97,97,0,yes
854483,GBP,96,96,0,yes
863563,GBP,96,96,0,yes
714373,GBP,95,95,0,yes
