user_id,currency,balance_in_file,balance_in_system,active,account_zeroed
1967207523,GBP,110,110,0,yes
1966937113,GBP,109,109,0,yes
6413983,GBP,106,106,0,yes
1967057403,GBP,102,102,0,yes
1967208763,GBP,101,101,0,yes
1967192263,GBP,100,100,0,yes
1967193723,GBP,97,97,0,yes
5889323,GBP,96,96,0,yes
1967194153,GBP,94,94,0,yes
6819023,GBP,89,89,0,yes
1967195893,GBP,86,86,0,yes
1967210633,GBP,85,85,0,yes
6854263,GBP,82,82,0,yes
6203633,GBP,81,81,0,yes
1967047343,GBP,79,79,0,yes
5465193,GBP,76,76,0,yes
1967195523,GBP,73,73,0,yes
1967029223,GBP,67,67,0,yes
1967082723,GBP,67,67,0,yes
6223713,GBP,64,64,0,yes
1967077003,GBP,63,63,0,yes
1967071553,GBP,62,62,0,yes
1967206723,GBP,61,61,0,yes
1966913863,GBP,60,60,0,yes
1967162883,GBP,60,60,0,yes
1966960483,GBP,55,55,0,yes
1967044923,GBP,55,55,0,yes
1967207413,GBP,55,55,0,yes
1967202453,GBP,53,53,0,yes
1967196353,GBP,52,52,0,yes
1967040133,GBP,47,47,0,yes
1967066413,GBP,47,47,0,yes
1967202253,GBP,47,47,0,yes
1967088733,GBP,45,45,0,yes
1967197543,GBP,44,44,0,yes
5758723,GBP,43,43,0,yes
1966990053,GBP,43,43,0,yes
1967193763,GBP,40,40,0,yes
1967197363,GBP,40,40,0,yes
1967191413,GBP,39,39,0,yes
1966936773,GBP,36,36,0,yes
1967198143,GBP,36,36,0,yes
1967196003,GBP,35,35,0,yes
1967195843,GBP,30,30,0,yes
1966950983,GBP,29,29,0,yes
6636723,GBP,26,26,0,yes
6955513,GBP,25,25,0,yes
1966915313,GBP,25,25,0,yes
1966983193,GBP,25,25,0,yes
1967018123,GBP,25,25,0,yes
1967204443,GBP,25,25,0,yes
5336933,GBP,21,21,0,yes
5340603,GBP,21,21,0,yes
5383233,GBP,20,20,0,yes
1967088953,GBP,19,19,0,yes
6604493,GBP,18,18,0,yes
6523753,GBP,17,17,0,yes
1967042843,GBP,17,17,0,yes
1967078163,GBP,17,17,0,yes
6642153,GBP,16,16,0,yes
6841253,GBP,15,15,0,yes
1967082303,GBP,13,13,0,yes
1967077933,GBP,11,11,0,yes
1967185883,GBP,11,11,0,yes
1966954793,GBP,9,9,0,yes
1967194773,GBP,9,9,0,yes
1967203043,GBP,9,9,0,yes
6331173,GBP,8,8,0,yes
1967014373,GBP,8,8,0,yes
1967039643,GBP,8,8,0,yes
1967188303,GBP,8,8,0,yes
1967202963,EUR,8,8,0,yes
6924443,GBP,7,7,0,yes
1967078763,GBP,7,7,0,yes
1967210453,GBP,7,7,0,yes
1966941683,GBP,6,6,0,yes
1967198053,GBP,6,6,0,yes
6710103,GBP,5,5,0,yes
1967198973,GBP,5,5,0,yes
6887573,GBP,4,4,0,yes
1967191043,GBP,4,4,0,yes
1967086373,GBP,3,3,0,yes
1967089493,GBP,3,3,0,yes
1967186903,GBP,3,3,0,yes
6953033,GBP,2,2,0,yes
1966970083,GBP,2,2,0,yes
1967014443,GBP,2,2,0,yes
6767403,GBP,1,1,0,yes
1966955293,GBP,1,1,0,yes
1967201693,GBP,1,1,0,yes
1967207973,GBP,1,1,0,yes
1967208293,GBP,1,1,0,yes
6501864,GBP,145,145,0,yes
5559264,GBP,138,138,0,yes
1967025984,GBP,137,137,0,yes
1967201244,GBP,136,136,0,yes
1967184834,GBP,120,120,0,yes
1966948864,GBP,117,117,0,yes
1967194894,GBP,110,110,0,yes
6261964,GBP,107,107,0,yes
6618734,GBP,104,104,0,yes
5528334,GBP,100,100,0,yes
1967065544,GBP,91,91,0,yes
1967034044,GBP,88,88,0,yes
1967200594,GBP,88,88,0,yes
1967083184,GBP,85,85,0,yes
6490784,GBP,83,83,0,yes
6665974,GBP,78,78,0,yes
1967199004,GBP,78,78,0,yes
1967207914,GBP,73,73,0,yes
1967066254,GBP,72,72,0,yes
1967032564,GBP,68,68,0,yes
1967198914,GBP,67,67,0,yes
6454534,GBP,64,64,0,yes
1967187374,GBP,64,64,0,yes
1967192764,GBP,64,64,0,yes
1967196034,GBP,64,64,0,yes
1967066134,GBP,63,63,0,yes
1967185774,GBP,63,63,0,yes
1967193934,GBP,61,61,0,yes
1967208504,GBP,61,61,0,yes
1967066514,GBP,58,58,0,yes
1967083694,GBP,58,58,0,yes
1967193184,GBP,58,58,0,yes
6898614,GBP,57,57,0,yes
1967197914,GBP,49,49,0,yes
6613894,GBP,47,47,0,yes
1967203404,GBP,45,45,0,yes
5206064,GBP,40,40,0,yes
5368184,GBP,40,40,0,yes
5495864,GBP,40,40,0,yes
1966963914,GBP,34,34,0,yes
1967203144,GBP,34,34,0,yes
1967190924,GBP,33,33,0,yes
1967074094,GBP,30,30,0,yes
6954224,GBP,27,27,0,yes
1967186764,GBP,25,25,0,yes
1967202914,GBP,25,25,0,yes
5669964,GBP,22,22,0,yes
1967076584,GBP,20,20,0,yes
5544824,GBP,19,19,0,yes
1967203374,GBP,19,19,0,yes
6511554,GBP,18,18,0,yes
6590264,GBP,17,17,0,yes
1967021894,GBP,17,17,0,yes
1966990944,GBP,15,15,0,yes
1967202944,GBP,15,15,0,yes
6737154,GBP,14,14,0,yes
1966977904,GBP,14,14,0,yes
1966999094,GBP,13,13,0,yes
1967082844,GBP,13,13,0,yes
1967197904,GBP,13,13,1,"user is active now, no changes done"
1967203514,GBP,13,13,0,yes
5800994,GBP,10,10,0,yes
1966963854,GBP,10,10,0,yes
1967191044,GBP,10,10,0,yes
5415364,GBP,9,9,0,yes
6892604,GBP,9,9,0,yes
1967071104,GBP,8,8,0,yes
1966963984,GBP,6,6,0,yes
1967086974,GBP,6,6,0,yes
1967199944,GBP,6,6,0,yes
5690164,GBP,5,5,0,yes
6924164,GBP,5,5,0,yes
1967051794,GBP,5,5,0,yes
1967196864,GBP,5,5,0,yes
1966935714,GBP,4,4,0,yes
1967204244,GBP,4,4,0,yes
6915994,GBP,3,3,0,yes
1966941854,GBP,3,3,0,yes
1966970144,GBP,3,3,0,yes
1966957534,GBP,2,2,0,yes
1967088714,GBP,2,2,0,yes
1967188014,GBP,2,2,0,yes
1967190804,GBP,2,2,0,yes
1967210564,GBP,2,2,0,yes
6534064,GBP,1,1,0,yes
6647994,GBP,1,1,0,yes
6767774,GBP,1,1,0,yes
1967191955,GBP,148,148,0,yes
6243755,GBP,144,144,0,yes
6735845,GBP,140,140,0,yes
1967198605,GBP,139,139,0,yes
1967044045,GBP,137,137,0,yes
1967003755,GBP,134,134,0,yes
6638345,GBP,125,125,0,yes
1967040935,GBP,117,117,0,yes
1967201985,GBP,117,117,0,yes
1967199575,GBP,109,109,0,yes
1967089425,GBP,106,106,0,yes
1967191655,GBP,99,99,0,yes
6636175,GBP,96,96,0,yes
1967203665,GBP,94,94,0,yes
1967204405,GBP,94,94,0,yes
1967207665,GBP,83,83,0,yes
1960759045,GBP,80,80,0,yes
1967194625,GBP,80,80,0,yes
1967194805,GBP,75,75,0,yes
1967186965,GBP,74,74,0,yes
6462045,GBP,72,72,0,yes
1967191535,GBP,71,71,0,yes
1967188775,GBP,68,68,0,yes
6353045,GBP,64,64,0,yes
6186325,GBP,60,60,0,yes
1967206515,GBP,59,59,0,yes
5427535,GBP,56,56,0,yes
1966987345,GBP,55,55,0,yes
1967072795,GBP,54,54,0,yes
1967195155,GBP,54,54,0,yes
1967045215,GBP,48,48,0,yes
6413445,GBP,47,47,0,yes
1966988485,GBP,43,43,0,yes
1967192355,GBP,42,42,0,yes
1967193065,GBP,40,40,0,yes
6362935,GBP,38,38,0,yes
6833825,GBP,38,38,0,yes
1966915285,GBP,38,38,0,yes
1966991155,GBP,38,38,0,yes
1967075985,GBP,36,36,0,yes
5346095,GBP,35,35,0,yes
1967073235,GBP,34,34,0,yes
5329115,GBP,30,30,0,yes
5627605,GBP,29,29,0,yes
6406795,GBP,27,27,0,yes
1967194145,GBP,25,25,0,yes
1967209355,GBP,25,25,0,yes
1967196005,GBP,23,23,0,yes
6402535,GBP,20,20,0,yes
1967195195,GBP,20,20,0,yes
1967204485,GBP,20,20,0,yes
1967207365,GBP,20,20,0,yes
6219745,GBP,18,18,0,yes
1966988605,GBP,18,18,0,yes
1967069865,GBP,18,18,0,yes
1967070505,GBP,18,18,0,yes
1967198165,GBP,18,18,0,yes
1967199765,GBP,18,18,0,yes
1967196795,GBP,17,17,0,yes
6732315,GBP,16,16,0,yes
6858725,GBP,15,15,0,yes
1967051135,GBP,15,15,0,yes
1966991885,GBP,13,13,0,yes
1967196545,GBP,13,13,0,yes
6255735,GBP,12,12,0,yes
1960764375,GBP,12,12,0,yes
1967083965,GBP,11,11,0,yes
6243565,GBP,9,9,0,yes
6430515,GBP,9,9,0,yes
1960771785,GBP,9,9,0,yes
1967196165,GBP,8,8,0,yes
5526135,GBP,7,7,0,yes
6495645,GBP,7,7,0,yes
1966915305,GBP,7,7,0,yes
1967064245,GBP,7,7,0,yes
6333975,GBP,6,6,0,yes
1967191175,GBP,6,6,0,yes
1967013235,GBP,5,5,0,yes
6753475,GBP,4,4,0,yes
1966948605,GBP,3,3,0,yes
1967028125,GBP,3,3,0,yes
1967059125,GBP,3,3,0,yes
1967075715,GBP,3,3,0,yes
1967197905,GBP,3,3,0,yes
1967209555,GBP,3,3,0,yes
1967052765,GBP,2,2,0,yes
1967197355,GBP,2,2,0,yes
5580315,GBP,1,1,0,yes
1967013495,GBP,1,1,0,yes
1967205035,GBP,1,1,0,yes
1967190966,GBP,150,150,0,yes
6349976,GBP,147,147,0,yes
1967193796,GBP,147,147,0,yes
5498526,GBP,143,143,0,yes
1967187786,GBP,138,138,0,yes
1967200526,GBP,134,134,0,yes
1967081216,GBP,130,130,0,yes
1967088686,GBP,124,124,0,yes
1966934836,GBP,117,117,0,yes
1966999716,GBP,117,117,0,yes
1967194436,GBP,108,108,0,yes
1967199086,GBP,104,104,0,yes
1967198006,GBP,101,101,0,yes
1966958386,GBP,96,96,0,yes
1966970036,GBP,94,94,0,yes
1967072706,GBP,94,94,0,yes
1967033096,GBP,93,93,0,yes
1967007196,GBP,92,92,0,yes
6803656,GBP,79,79,0,yes
1967197806,GBP,79,79,0,yes
1967004536,GBP,78,78,0,yes
1967024626,GBP,78,78,0,yes
1967044626,GBP,76,76,0,yes
1967076436,GBP,76,76,0,yes
6320306,GBP,67,67,0,yes
5555816,GBP,65,65,0,yes
1967204616,GBP,65,65,0,yes
1967197126,GBP,60,60,0,yes
6913736,GBP,58,58,0,yes
1967088606,GBP,58,58,0,yes
1967191126,GBP,54,54,0,yes
1967188826,EUR,53,53,0,yes
1967185926,GBP,48,48,0,yes
1967080836,GBP,46,46,0,yes
1967039886,GBP,42,42,0,yes
1967077196,GBP,41,41,0,yes
1967205136,GBP,40,40,0,yes
1967010686,GBP,36,36,0,yes
1966989446,GBP,35,35,0,yes
1967060356,GBP,34,34,0,yes
1967078326,GBP,34,34,0,yes
1967192726,GBP,33,33,0,yes
1967001526,GBP,28,28,0,yes
1967185816,GBP,27,27,0,yes
6355216,GBP,24,24,0,yes
1967202466,GBP,24,24,0,yes
1966911686,GBP,23,23,0,yes
1967031326,GBP,22,22,0,yes
1967039046,GBP,22,22,0,yes
5989226,GBP,21,21,0,yes
1967078026,GBP,20,20,0,yes
1967186776,GBP,20,20,0,yes
6957946,GBP,19,19,0,yes
1966910896,GBP,17,17,0,yes
1966967466,GBP,15,15,0,yes
1967209276,GBP,14,14,0,yes
1966922126,GBP,13,13,0,yes
1966968026,GBP,13,13,0,yes
1967198036,GBP,13,13,0,yes
5724146,GBP,12,12,0,yes
1966928486,GBP,11,11,0,yes
1966922086,GBP,10,10,0,yes
1967089146,GBP,10,10,0,yes
1967205196,GBP,10,10,0,yes
6882036,GBP,9,9,0,yes
1966948586,GBP,9,9,0,yes
1967077876,GBP,9,9,0,yes
1967158896,GBP,9,9,0,yes
1967190296,GBP,9,9,0,yes
6427046,GBP,8,8,0,yes
1966926896,GBP,8,8,0,yes
1967193746,GBP,8,8,0,yes
1967194846,GBP,8,8,0,yes
1967195326,GBP,8,8,0,yes
1967209786,GBP,8,8,0,yes
6288436,GBP,7,7,0,yes
1967184886,GBP,6,6,0,yes
1966949866,GBP,5,5,0,yes
1966999056,GBP,5,5,0,yes
1967056196,GBP,5,5,0,yes
1960764826,GBP,4,4,0,yes
1966955216,GBP,4,4,0,yes
1966977756,GBP,4,4,0,yes
1966945906,GBP,3,3,0,yes
1966997586,GBP,3,3,0,yes
1967087476,GBP,3,3,0,yes
1967198026,GBP,3,3,0,yes
6596096,GBP,2,2,0,yes
6857476,GBP,2,2,0,yes
1967202126,GBP,2,2,0,yes
1967010386,GBP,1,1,0,yes
1967074506,GBP,1,1,0,yes
6725177,GBP,142,142,0,yes
1967196027,GBP,142,142,0,yes
1966967457,GBP,137,137,0,yes
1966975597,GBP,130,130,0,yes
1967005047,GBP,123,123,0,yes
6190227,GBP,109,109,0,yes
1967193667,GBP,107,107,0,yes
1967202157,GBP,102,102,0,yes
1967192357,GBP,100,100,0,yes
1967206857,GBP,100,100,0,yes
1967073087,GBP,96,96,0,yes
1967198337,GBP,91,91,0,yes
1967086597,GBP,88,88,0,yes
1967043297,GBP,83,83,0,yes
1967208907,GBP,82,82,0,yes
1967007397,GBP,79,79,0,yes
6571987,GBP,77,77,0,yes
1966979887,GBP,76,76,0,yes
1967195077,GBP,74,74,0,yes
1967064807,GBP,73,73,0,yes
1967199407,GBP,73,73,0,yes
6555377,GBP,72,72,0,yes
1967186997,GBP,70,70,0,yes
1966983647,GBP,69,69,0,yes
1967061927,GBP,69,69,0,yes
1967198487,GBP,68,68,0,yes
6755147,GBP,67,67,0,yes
1967195397,GBP,66,66,0,yes
1967194957,GBP,65,65,0,yes
1967056307,GBP,64,64,0,yes
6425577,GBP,57,57,0,yes
1967200207,GBP,53,53,0,yes
1967193967,GBP,52,52,0,yes
6304697,GBP,47,47,0,yes
1966984997,GBP,47,47,0,yes
1967067087,GBP,47,47,0,yes
6845867,GBP,46,46,0,yes
1967204657,GBP,43,43,0,yes
5327347,GBP,40,40,0,yes
6217287,GBP,40,40,0,yes
1967076867,GBP,39,39,0,yes
1967088857,GBP,35,35,0,yes
5346087,GBP,34,34,0,yes
1967050217,GBP,34,34,0,yes
1967010907,GBP,33,33,0,yes
1967198667,GBP,33,33,0,yes
1967202577,GBP,31,31,0,yes
6326487,GBP,30,30,0,yes
6337437,GBP,30,30,0,yes
6575477,GBP,30,30,0,yes
1967194247,GBP,30,30,0,yes
1966981337,GBP,24,24,0,yes
1966960197,GBP,23,23,0,yes
1967076477,GBP,23,23,0,yes
5375287,GBP,20,20,0,yes
1967011037,GBP,19,19,0,yes
1967061157,GBP,19,19,0,yes
1967082897,GBP,17,17,0,yes
5563557,GBP,16,16,0,yes
6382727,GBP,16,16,0,yes
6767717,GBP,16,16,0,yes
1967190437,GBP,16,16,0,yes
1967084467,GBP,15,15,0,yes
1967195987,GBP,15,15,0,yes
6928017,GBP,14,14,0,yes
1967204287,GBP,13,13,0,yes
1966914367,GBP,12,12,0,yes
1966917597,GBP,11,11,0,yes
1966921467,GBP,11,11,0,yes
1966962447,GBP,11,11,0,yes
6731167,GBP,10,10,0,yes
1967064197,GBP,10,10,0,yes
1967065877,GBP,10,10,0,yes
5506607,GBP,9,9,0,yes
1966971467,GBP,9,9,0,yes
1967076457,GBP,9,9,0,yes
1967046607,GBP,8,8,0,yes
1967070387,GBP,8,8,0,yes
6539317,GBP,7,7,0,yes
1967037467,GBP,6,6,0,yes
1967083057,GBP,6,6,0,yes
1967196357,GBP,6,6,0,yes
6686897,GBP,5,5,0,yes
1966994767,GBP,4,4,0,yes
1966996157,GBP,4,4,0,yes
1967191467,GBP,4,4,0,yes
6521057,GBP,3,3,0,yes
1967047367,GBP,2,2,0,yes
1967084897,GBP,2,2,0,yes
1967201397,GBP,2,2,0,yes
1967057397,GBP,1,1,0,yes
1967003068,GBP,139,139,0,yes
6441108,GBP,132,132,0,yes
1967030108,GBP,130,130,0,yes
1967082598,GBP,126,126,0,yes
1967205928,GBP,115,115,0,yes
6521008,GBP,110,110,0,yes
5665888,GBP,108,108,0,yes
1967205938,GBP,107,107,0,yes
1967192078,GBP,101,101,0,yes
1966994968,GBP,100,100,0,yes
1967184898,GBP,92,92,0,yes
6276268,GBP,91,91,0,yes
1967083458,GBP,90,90,0,yes
1967207928,GBP,84,84,0,yes
1967031238,GBP,83,83,0,yes
1967087528,GBP,82,82,0,yes
1967196988,GBP,77,77,0,yes
1967201668,GBP,75,75,0,yes
1967007978,GBP,73,73,0,yes
1966963708,GBP,72,72,0,yes
6389928,GBP,70,70,0,yes
1967046818,GBP,69,69,0,yes
1967063948,GBP,69,69,0,yes
6215828,GBP,66,66,0,yes
5786938,GBP,65,65,0,yes
1967016028,GBP,63,63,0,yes
1967194188,GBP,61,61,0,yes
5803038,GBP,59,59,0,yes
1966936758,GBP,59,59,0,yes
6633978,GBP,57,57,0,yes
1967030348,GBP,56,56,0,yes
1967042498,GBP,55,55,0,yes
1966949908,GBP,54,54,0,yes
5461418,GBP,53,53,0,yes
1967200308,GBP,52,52,0,yes
1967030618,GBP,45,45,0,yes
1967188348,GBP,44,44,0,yes
6920948,GBP,43,43,0,yes
1967015338,GBP,42,42,0,yes
1967201898,GBP,42,42,0,yes
6441258,GBP,41,41,0,yes
1967203878,GBP,41,41,0,yes
1967187208,GBP,39,39,0,yes
6652838,GBP,37,37,0,yes
1967036908,GBP,37,37,0,yes
1967013098,GBP,34,34,0,yes
1967200858,GBP,32,32,0,yes
1967079758,GBP,29,29,0,yes
5743328,GBP,27,27,0,yes
1967084538,GBP,26,26,0,yes
1967085098,GBP,26,26,0,yes
1967195658,GBP,26,26,0,yes
6689378,GBP,25,25,0,yes
1967198318,GBP,24,24,0,yes
1966993598,GBP,22,22,0,yes
1967088758,GBP,19,19,0,yes
1967063898,GBP,18,18,0,yes
1967197528,GBP,17,17,0,yes
1967007898,GBP,16,16,0,yes
5478148,GBP,14,14,0,yes
1966907218,GBP,13,13,0,yes
1967087618,GBP,12,12,0,yes
6318748,GBP,10,10,0,yes
6593888,GBP,10,10,0,yes
1967185528,GBP,9,9,0,yes
5279138,GBP,8,8,0,yes
1967202558,GBP,8,8,0,yes
1966985888,GBP,7,7,0,yes
1967193968,GBP,7,7,0,yes
6241448,GBP,5,5,0,yes
1966913598,GBP,5,5,0,yes
1967039768,GBP,5,5,0,yes
1966949958,GBP,4,4,0,yes
